timestamp,hour,day_of_week,month,is_weekend,temperature,humidity,square_footage,occupancy_rate,energy_consumption_residential,energy_consumption_commercial,energy_consumption_industrial
2024-01-01 15:00:00,15,0,1,0,12.410958847450793,36.04245474177402,3917,0.8391036260090294,20.16851869663117,96.14274032796389,123.23979970734977
2024-01-01 16:00:00,16,0,1,0,10.474337759331153,43.283324120737745,2890,0.8727406610312547,19.631105381418433,92.38249591004963,103.54693488598453
2024-01-01 17:00:00,17,0,1,0,11.922589890703154,53.122846513402585,2184,0.8931558890990483,20.114954506433776,90.13120131884001,118.45635481901522
2024-01-01 18:00:00,18,0,1,0,8.183951848957578,55.78622273865513,2081,0.9,17.908354284774596,86.05491663576234,113.23756926554381
2024-01-01 19:00:00,19,0,1,0,5.881297371816814,51.73071244908401,1383,0.8931558890990484,16.403558980702194,84.20870619770714,120.51931106700732
2024-01-01 20:00:00,20,0,1,0,10.431297537843108,51.3266445316157,4956,0.8727406610312547,19.42387142521429,99.68880992145444,122.54558398848886
2024-01-01 21:00:00,21,0,1,0,6.0129134930941905,61.85074692351929,3850,0.8391036260090294,16.36439630040122,89.30495170889243,122.02227788149177
2024-01-01 22:00:00,22,0,1,0,5.8049293904536565,64.57799955075241,3557,0.792820323027551,15.854742930014885,84.72074196526046,115.36854969021452
2024-01-01 23:00:00,23,0,1,0,2.320874496127746,53.83594152032871,1429,0.7346826722329881,13.313062323385475,68.38212273245126,113.01463437763704
2024-01-02 00:00:00,0,1,1,0,3.9112345509496347,53.9804317551681,4411,0.0,6.26422049917992,48.64897096751394,106.66448645699768
2024-01-02 01:00:00,1,1,1,0,5.392216047974392,60.78554167280868,3625,0.0,8.23334953329098,45.70576160265899,98.3442621471698
2024-01-02 02:00:00,2,1,1,0,3.3678858262332017,61.80705720498885,3987,0.0,6.641585667799501,46.77872986404168,100.2802457380202
2024-01-02 03:00:00,3,1,1,0,7.215862130758606,55.5757223857152,2049,0.0,7.676806228756057,41.58390847654887,97.68912121277535
2024-01-02 04:00:00,4,1,1,0,6.2987226201623905,58.39646909991175,2833,0.0,8.080347011166417,42.55173509023894,101.67580342851909
2024-01-02 05:00:00,5,1,1,0,8.122517274900844,49.037507416838295,3636,0.0,8.383911703228422,47.71627647261477,93.16648876679618
2024-01-02 06:00:00,6,1,1,0,8.796586775541206,39.426532004631326,1797,0.1,10.69348269571723,45.12065922340205,100.53229027060911
2024-01-02 07:00:00,7,1,1,0,14.998651594530479,45.292304187311814,1371,0.20442095377604128,14.77003695675212,51.753250287044025,104.54949165026808
2024-01-02 08:00:00,8,1,1,0,12.473005550524132,45.31616073256551,3975,0.30705523608201657,15.061182455398981,69.14372065703043,111.31052671952183
2024-01-02 09:00:00,9,1,1,0,11.420112048020938,41.549732388652245,2059,0.4061467458920719,14.033231307657005,62.375026425815165,107.2639675475649
2024-01-02 10:00:00,10,1,1,0,15.97521684312857,35.546729643858185,4602,0.5,18.706212491174295,88.96048405022314,97.7302389422581
2024-01-02 11:00:00,11,1,1,0,12.387941831503296,31.26249685771523,2813,0.5870091432069765,17.323729721572356,80.98166664552224,108.78797801281148
2024-01-02 12:00:00,12,1,1,0,15.417727190009511,37.42955597816051,4904,0.665685424949238,18.682261259034806,97.62774934720355,120.60860091792301
2024-01-02 13:00:00,13,1,1,0,10.910288883685789,44.82902059535803,2848,0.7346826722329881,18.715479919889052,83.80786915046222,115.47911143852619
2024-01-02 14:00:00,14,1,1,0,11.673754921125333,47.62073315922403,2290,0.7928203230275509,18.702851105784205,83.62028314620368,112.23555610699856
2024-01-02 15:00:00,15,1,1,0,13.929256377670985,48.8674991088268,4865,0.8391036260090294,19.760047086365248,104.7484200484001,111.73737722067658
2024-01-02 16:00:00,16,1,1,0,13.976933159990821,40.92045232425723,4503,0.8727406610312547,21.23566472793026,105.01501918333003,119.32257622757194
2024-01-02 17:00:00,17,1,1,0,11.636831787892547,41.643277930822975,4090,0.8931558890990483,19.205521568121632,98.88089832721498,114.42725645306457
2024-01-02 18:00:00,18,1,1,0,9.76870343522352,52.483173074899476,4410,0.9,19.462462266857283,98.89206758775713,118.1367133182298
2024-01-02 19:00:00,19,1,1,0,8.10369738330882,55.76369050901483,3187,0.8931558890990484,17.887429349098223,89.61602715745563,114.03148813938346
2024-01-02 20:00:00,20,1,1,0,4.542956019265145,57.00084802600249,1066,0.8727406610312547,15.824273094588511,75.25100285756548,112.99339259885654
2024-01-02 21:00:00,21,1,1,0,5.024777677277845,47.00075144067666,2014,0.8391036260090294,15.252604528460543,77.27743572450872,114.85407304906181
2024-01-02 22:00:00,22,1,1,0,4.748595439158234,54.32583111342705,4895,0.792820323027551,14.78070561404171,89.65645473164842,115.24172885034149
2024-01-02 23:00:00,23,1,1,0,7.284615320992491,59.51081431146079,2553,0.7346826722329881,16.069367019096937,75.89906997654464,114.41496263522521
2024-01-03 00:00:00,0,2,1,0,5.687236579136923,62.43609097315213,2392,0.0,7.02401795698637,39.30914926177625,98.60824381159189
2024-01-03 01:00:00,1,2,1,0,1.6442905578291915,63.49579507590312,3308,0.0,6.166757931124887,42.015831320231705,105.48716610382102
2024-01-03 02:00:00,2,2,1,0,6.318040919867397,59.38152164925459,4695,0.0,7.896613530427366,51.75129221817464,97.95770311477261
2024-01-03 03:00:00,3,2,1,0,5.694301533234629,58.72498684455665,4991,0.0,7.648956277206568,53.8729656235975,107.19864318058944
2024-01-03 04:00:00,4,2,1,0,6.146155999388083,55.42432729180552,4021,0.0,8.364660435175779,49.007510782471904,99.19101455731679
2024-01-03 05:00:00,5,2,1,0,9.929257352169133,56.01628732211762,3674,0.0,9.862592340367184,50.04068852557517,96.69109069643278
2024-01-03 06:00:00,6,2,1,0,12.061999044991902,51.564328257454555,2701,0.1,12.646287653702155,52.95199281402853,103.48324021765256
2024-01-03 07:00:00,7,2,1,0,13.156655463745,47.74049784921123,1578,0.20442095377604128,12.597359649424337,52.8035965767031,107.82949092404158
2024-01-03 08:00:00,8,2,1,0,10.821564953554724,43.6581560043131,4838,0.30705523608201657,13.881560972387732,74.48599928500236,102.05328125931534
2024-01-03 09:00:00,9,2,1,0,12.917109154230308,43.33538931334693,2605,0.4061467458920719,15.532066506664204,69.76933435218895,100.95117540103215
2024-01-03 10:00:00,10,2,1,0,14.99265388172932,43.762702856351986,4891,0.5,17.16738620850993,89.45212978410385,114.98276253889726
2024-01-03 11:00:00,11,2,1,0,16.78071938569006,41.67811868159963,4069,0.5870091432069765,19.73494668819617,90.04646811689226,118.43867051644916
2024-01-03 12:00:00,12,2,1,0,14.04165152430942,41.90413209172627,2226,0.665685424949238,18.971091896709147,77.68556453564483,116.00224937195335
2024-01-03 13:00:00,13,2,1,0,14.458311178117706,47.05435104386524,3686,0.7346826722329881,19.690151940030898,91.07138704956999,110.96677035353389
2024-01-03 14:00:00,14,2,1,0,12.117457070910138,42.66556557588856,2958,0.7928203230275509,18.860391905290737,90.97460717240465,115.09818766750817
2024-01-03 15:00:00,15,2,1,0,11.143120657771396,39.683939585768734,2978,0.8391036260090294,18.609863585655468,89.82389648253906,110.78876362679178
2024-01-03 16:00:00,16,2,1,0,14.125051644788396,49.41803392997084,1409,0.8727406610312547,20.25046140217126,89.75773630634436,122.60484748718397
2024-01-03 17:00:00,17,2,1,0,14.006575282654252,40.580817860630205,3880,0.8931558890990483,21.61781411882415,103.68704352187622,118.95707637674138
2024-01-03 18:00:00,18,2,1,0,9.855979756839332,44.59293309630357,4151,0.9,19.341357802807778,99.44192289138527,120.24540294887312
2024-01-03 19:00:00,19,2,1,0,10.712970570271445,54.26742677462555,2711,0.8931558890990484,19.57237102444889,92.85197248796536,118.51140832597045
2024-01-03 20:00:00,20,2,1,0,8.223272050095268,57.58198333893289,3160,0.8727406610312547,17.625543970983035,83.92865995123016,117.47344982177847
2024-01-03 21:00:00,21,2,1,0,5.1742265848570135,50.8458116943455,3670,0.8391036260090294,16.995096010907936,86.04675692993725,117.82664367281545
2024-01-03 22:00:00,22,2,1,0,6.392664192094637,56.74616663291063,3868,0.792820323027551,15.777311320389911,86.64017873749924,115.85394672848865
2024-01-03 23:00:00,23,2,1,0,8.246444001486598,56.62883910179239,4208,0.7346826722329881,16.28101280882013,89.45948254123,120.53031358094685
2024-01-04 00:00:00,0,3,1,0,4.928347921780097,57.566618385592015,4716,0.0,8.370651108122576,49.72134079632341,92.98677287463394
2024-01-04 01:00:00,1,3,1,0,8.299658180182671,64.3772471442554,4955,0.0,9.123624625831722,51.74421807454415,95.66581986844417
2024-01-04 02:00:00,2,3,1,0,0.4303827728983185,62.19278135558065,1839,0.0,6.084246241953261,26.76660025931828,98.18634378693886
2024-01-04 03:00:00,3,3,1,0,8.10827110281771,56.97545691259694,1188,0.0,9.243433157899796,34.70002890869924,99.07355571912198
2024-01-04 04:00:00,4,3,1,0,7.674094136476342,52.27019036442536,1276,0.0,8.579658075430277,40.96523963856833,105.00931128797727
2024-01-04 05:00:00,5,3,1,0,8.107890073555662,45.8399420999245,2760,0.0,8.956040472776882,44.09036467301393,93.18488869306786
2024-01-04 06:00:00,6,3,1,0,10.183521553071005,57.10092469390975,3150,0.1,10.73335801559893,53.99428115021573,104.71235864117133
2024-01-04 07:00:00,7,3,1,0,7.318957396310817,50.37237905039939,3154,0.20442095377604128,11.050354678785737,51.825598784138094,103.39315465598287
2024-01-04 08:00:00,8,3,1,0,12.060656224324976,41.4666544796343,4646,0.30705523608201657,14.712325007537801,75.26263854785775,110.40648095202928
2024-01-04 09:00:00,9,3,1,0,14.24975904895623,46.52692967625898,2939,0.4061467458920719,16.42000968421602,71.46719993818044,110.09369356092793
2024-01-04 10:00:00,10,3,1,0,17.285915108405224,40.98862785928248,2977,0.5,18.784772387054062,83.63733345107781,109.36264963071054
2024-01-04 11:00:00,11,3,1,0,13.793088694898046,38.9051942127976,3804,0.5870091432069765,17.247018484749763,82.43662818789977,106.77060816193753
2024-01-04 12:00:00,12,3,1,0,13.383012794213625,42.17605764144801,3220,0.665685424949238,18.8950568974868,85.25617151989033,115.02606542583051
2024-01-04 13:00:00,13,3,1,0,13.826115044276268,36.63325048754569,4989,0.7346826722329881,19.67983268730643,97.24761938244511,112.71380912115373
2024-01-04 14:00:00,14,3,1,0,16.160931254326343,39.62096336460507,4916,0.7928203230275509,21.147714937720462,104.88427899795654,115.31984590718207
2024-01-04 15:00:00,15,3,1,0,14.193036125252107,43.536237509132256,1998,0.8391036260090294,20.336867945346153,90.93671550120125,120.69523139540317
2024-01-04 16:00:00,16,3,1,0,11.440479592465923,42.502744035573926,4402,0.8727406610312547,19.46959884337995,98.11624091118118,124.83315333929053
2024-01-04 17:00:00,17,3,1,0,12.320630091739318,50.75723560031241,1721,0.8931558890990483,19.63692755584076,89.65760347159114,109.70938657591935
2024-01-04 18:00:00,18,3,1,0,10.194155098696081,59.3453325183913,2214,0.9,18.359918607206414,91.14059461978111,121.93362162114374
2024-01-04 19:00:00,19,3,1,0,10.643194755553175,48.81669978798949,2693,0.8931558890990484,19.103232650017816,92.85657309457193,124.35558408189925
2024-01-04 20:00:00,20,3,1,0,6.095893812245295,46.674373518479776,3878,0.8727406610312547,16.3453413244743,89.19465064719532,116.63200592967223
2024-01-04 21:00:00,21,3,1,0,5.809141800871726,47.06236697448416,3272,0.8391036260090294,16.04178928666248,84.43822177349534,111.01676200202793
2024-01-04 22:00:00,22,3,1,0,4.885656674813494,57.90791333036947,2707,0.792820323027551,15.127055971611352,78.6133909550003,117.65377558139352
2024-01-04 23:00:00,23,3,1,0,2.2433409722904223,56.343435312259764,4394,0.7346826722329881,13.429484458839973,83.28975097666192,113.77947130750982
2024-01-05 00:00:00,0,4,1,0,5.592240554129152,61.0393025053354,4579,0.0,7.724272718233489,50.46380365085423,117.56097948484455
2024-01-05 01:00:00,1,4,1,0,5.692481412914438,60.32224662302119,4619,0.0,6.3196640240073885,47.40992144064825,101.67063400208013
2024-01-05 02:00:00,2,4,1,0,5.680099894362729,50.64416980477391,3181,0.0,8.013998720667102,42.68916977216746,97.57741795453951
2024-01-05 03:00:00,3,4,1,0,5.995291827316968,47.99664866445845,2060,0.0,8.063394183496278,40.7656512029374,92.65214895587752
2024-01-05 04:00:00,4,4,1,0,4.6692585158991715,56.479666201730474,3140,0.0,7.815203086836,43.274813311995,95.13925213288138
2024-01-05 05:00:00,5,4,1,0,7.8646141289566796,53.26533462462499,3122,0.0,8.82540201408544,43.845904275288646,104.42835023073154
2024-01-05 06:00:00,6,4,1,0,9.31457096694646,47.87091000816724,3803,0.1,11.19950227127476,52.12060272082268,93.33259111920593
2024-01-05 07:00:00,7,4,1,0,9.689540687069364,39.12609162331327,3230,0.20442095377604128,11.812464500333865,57.000530586805674,95.59022962007948
2024-01-05 08:00:00,8,4,1,0,12.177428576667982,47.35695631382495,1716,0.30705523608201657,14.3293059453326,58.53891686846526,111.1226393707149
2024-01-05 09:00:00,9,4,1,0,14.343635619561814,49.28842991525424,1458,0.4061467458920719,15.774717800016058,63.98705572413953,106.24585313811608
2024-01-05 10:00:00,10,4,1,0,18.10249882134325,42.72965816325022,4770,0.5,19.619289532919108,88.60961533317328,108.67031292194561
2024-01-05 11:00:00,11,4,1,0,15.17878475710902,36.10337228428399,2701,0.5870091432069765,19.10948261436341,82.24181403686603,114.63326174800358
2024-01-05 12:00:00,12,4,1,0,15.515100781445527,40.22276082785576,1626,0.665685424949238,20.35606248380744,75.25241782912497,112.11672505840731
2024-01-05 13:00:00,13,4,1,0,14.680737299913007,33.51017133244089,3456,0.7346826722329881,19.415974656718472,93.87374917847936,106.71865319089994
2024-01-05 14:00:00,14,4,1,0,10.492584588324112,46.62954953134958,1206,0.7928203230275509,18.439338342425458,79.77199141974934,112.55628537316407
2024-01-05 15:00:00,15,4,1,0,13.482506155034304,43.33815386078222,4316,0.8391036260090294,19.412390136877296,100.56812950514716,119.12713246965284
2024-01-05 16:00:00,16,4,1,0,12.620460419882052,36.15921544123383,2356,0.8727406610312547,19.094019906991907,91.75315405670706,117.78874061241574
2024-01-05 17:00:00,17,4,1,0,16.22057945048318,45.908437746756384,1672,0.8931558890990483,22.323566426292,91.9144786785983,125.35901815446924
2024-01-05 18:00:00,18,4,1,0,9.615278070437755,52.316507551171156,4596,0.9,18.751218961680046,99.46410213109935,120.05890968336631
2024-01-05 19:00:00,19,4,1,0,9.308999459154622,50.922952346147596,4365,0.8931558890990484,17.943513597028197,100.59324418685814,113.557390586347
2024-01-05 20:00:00,20,4,1,0,7.4305764605895135,53.620521392799134,4060,0.8727406610312547,17.53226014149944,92.54948992535547,124.48649653088347
2024-01-05 21:00:00,21,4,1,0,4.127110018828198,50.94905677662912,2977,0.8391036260090294,15.921411694938225,82.56113137026767,124.14924334655201
2024-01-05 22:00:00,22,4,1,0,7.95551861010785,61.49295897325266,2939,0.792820323027551,16.9375119282365,84.93650989321183,112.33579065147032
2024-01-05 23:00:00,23,4,1,0,6.674236933928208,56.416912262794995,3795,0.7346826722329881,16.298183891125507,83.92895622436987,117.5075483628616
2024-01-06 00:00:00,0,5,1,1,6.582063894086094,49.21777311497483,1272,0.0,7.960653903835626,33.83034748321108,103.33151011548942
2024-01-06 01:00:00,1,5,1,1,3.3515959589651816,57.80297140953871,3426,0.0,7.2171698159936,37.65866810863149,101.69887428737269
2024-01-06 02:00:00,2,5,1,1,8.475461602950006,63.566002615696156,3673,0.0,9.0458454101398,50.16703390204696,93.11347147046841
2024-01-06 03:00:00,3,5,1,1,3.6607639684827005,55.13642057886574,3711,0.0,7.445464782862334,45.10356386897126,114.9416675439874
2024-01-06 04:00:00,4,5,1,1,8.67371418760054,63.6899249256176,2049,0.0,8.701261666356045,40.79879672473423,97.8613486806395
2024-01-06 05:00:00,5,5,1,1,13.086816026107353,54.73303019376779,3727,0.0,11.658775744940202,56.82580994138326,101.80025384474013
2024-01-06 06:00:00,6,5,1,1,8.018927349738624,51.69379081140183,3591,0.06,9.723773617981225,51.33752876122692,105.79451090815483
2024-01-06 07:00:00,7,5,1,1,10.16149976630706,46.76981821938675,3780,0.12265257226562476,11.545833558421295,53.304863705105106,100.38652005763541
2024-01-06 08:00:00,8,5,1,1,12.699302730175283,44.658568961178545,4789,0.18423314164920992,13.01627283052936,66.28667210976036,109.88450336608223
2024-01-06 09:00:00,9,5,1,1,12.528582597700339,41.611814012537,2877,0.24368804753524312,13.917010037303546,60.62568418192577,104.86965038431049
2024-01-06 10:00:00,10,5,1,1,11.228800156789926,39.82839900174298,4681,0.3,13.515256331535566,70.65948343246859,102.82370498786955
2024-01-06 11:00:00,11,5,1,1,14.966755081057395,42.995077547445064,1090,0.3522054859241859,15.742141049683287,61.16888430977518,99.90680111673646
2024-01-06 12:00:00,12,5,1,1,12.87539257254779,35.32084385104717,1475,0.3994112549695428,16.13885520433892,60.96017170501612,106.10089316639748
2024-01-06 13:00:00,13,5,1,1,15.776813992715704,34.96127259348801,4960,0.44080960333979285,17.335519300040573,89.17959799155588,110.63125052996217
2024-01-06 14:00:00,14,5,1,1,12.491278550454588,35.723770707778726,3046,0.4756921938165305,15.245645532013526,69.69867870988263,107.93744370546051
2024-01-06 15:00:00,15,5,1,1,16.635402715967817,53.15720492652029,1725,0.5034621756054176,18.01580808970176,73.59879961394412,113.3422962286853
2024-01-06 16:00:00,16,5,1,1,10.933493415327526,47.651714508352896,2211,0.5236443966187528,16.428934320766412,68.85851234724726,118.74995245915532
2024-01-06 17:00:00,17,5,1,1,10.649972193101256,48.93427055737552,4640,0.5358935334594289,15.229617853866891,80.16851758878647,109.20029722068071
2024-01-06 18:00:00,18,5,1,1,11.62703443473934,44.71242664853284,4690,0.54,16.48393965375405,85.58180705591104,116.52135116174927
2024-01-06 19:00:00,19,5,1,1,6.244176141619487,55.70490195439935,4266,0.535893533459429,13.13375239589684,73.59473261712215,111.6129221082375
2024-01-06 20:00:00,20,5,1,1,7.9549198692082586,54.41714326773336,1533,0.5236443966187528,13.494801568929097,63.473851861861114,112.00852628915446
2024-01-06 21:00:00,21,5,1,1,9.078751602632119,58.141912517524226,3745,0.5034621756054176,14.814225000676135,72.89025503148208,110.12622915655236
2024-01-06 22:00:00,22,5,1,1,2.454906511955354,53.7771524585266,3927,0.4756921938165306,10.820082240210002,62.55656481098776,111.48466706404483
2024-01-06 23:00:00,23,5,1,1,5.539638585619268,60.46060254997857,1084,0.44080960333979285,12.972179543555939,53.662438473437305,104.72316268046725
2024-01-07 00:00:00,0,6,1,1,5.519765588496847,57.880832308967584,3639,0.0,8.322654738554037,45.430199146734786,96.35474628977762
2024-01-07 01:00:00,1,6,1,1,6.734016612109279,55.831202477739744,1840,0.0,8.99963726546523,36.084935801191655,96.99727764269694
2024-01-07 02:00:00,2,6,1,1,3.1959715593216433,62.330785716880634,1076,0.0,7.131029144768209,31.847953545588336,91.25206074873087
2024-01-07 03:00:00,3,6,1,1,3.8235528678987096,49.38252876921546,3377,0.0,7.2565325839089905,42.06485955597699,93.94426817239015
2024-01-07 04:00:00,4,6,1,1,8.543883131233795,57.82388132157075,3430,0.0,8.589039445733142,48.85152564170373,99.54206442661624
2024-01-07 05:00:00,5,6,1,1,9.299874120953769,56.01062111879018,4504,0.0,9.532959873379928,52.36559022908065,97.12562783657668
2024-01-07 06:00:00,6,6,1,1,10.500985700691754,45.6017816222438,3424,0.06,11.185929905880034,51.45833509989755,100.97066047698158
2024-01-07 07:00:00,7,6,1,1,11.986991644506555,43.310167243312456,3388,0.12265257226562476,12.074818825092093,56.77881882876205,105.58197743912228
2024-01-07 08:00:00,8,6,1,1,11.139950556843019,43.88487159366799,2200,0.18423314164920992,12.397307537437435,52.873341626839434,104.92710511650404
2024-01-07 09:00:00,9,6,1,1,14.000041300254745,44.33911324044563,4497,0.24368804753524312,14.79920698052737,70.54509113476004,104.32545026542893
2024-01-07 10:00:00,10,6,1,1,14.916271965519554,40.57547100308448,3471,0.3,15.986164494452202,68.03547924754409,96.76517531250599
2024-01-07 11:00:00,11,6,1,1,13.400926295392605,42.508554038068716,2990,0.3522054859241859,14.761221691308414,70.22247106469133,107.29233377760133
2024-01-07 12:00:00,12,6,1,1,18.731549022289514,48.814898262686995,3221,0.3994112549695428,18.694907565405124,75.6193330487376,104.60621663476795
2024-01-07 13:00:00,13,6,1,1,15.777294973268916,37.80215789136074,1405,0.44080960333979285,17.579224131250292,69.24995935111767,112.27899754896156
2024-01-07 14:00:00,14,6,1,1,11.947520024516898,32.76384610863852,3129,0.4756921938165305,15.236247663755627,75.42607114033422,105.52786597807881
2024-01-07 15:00:00,15,6,1,1,14.848641123200398,47.05855010328779,1020,0.5034621756054176,17.255700684197134,67.51759815744681,104.34556876947795
2024-01-07 16:00:00,16,6,1,1,10.550636659545358,53.41657287963764,3738,0.5236443966187528,15.58660487589858,82.60351893290454,117.57385838886138
2024-01-07 17:00:00,17,6,1,1,12.86826443299751,49.375651364230414,4057,0.5358935334594289,17.488041698110898,82.53990521475357,101.70175380100144
2024-01-07 18:00:00,18,6,1,1,12.317191158014808,44.56125662323166,1397,0.54,16.351219473639524,68.18031420696688,119.24851613625309
2024-01-07 19:00:00,19,6,1,1,7.064540137783976,51.9687286348492,3377,0.535893533459429,14.100032881409966,71.66357263989052,111.24768788402532
2024-01-07 20:00:00,20,6,1,1,9.426752258488644,49.407382578941835,3272,0.5236443966187528,15.534203327870161,76.02623559531189,108.79037566655917
2024-01-07 21:00:00,21,6,1,1,7.290027947940259,60.285345281680215,2800,0.5034621756054176,14.606976118302203,67.39054967581822,107.90652248383203
2024-01-07 22:00:00,22,6,1,1,7.313993301066789,51.90380202435221,4473,0.4756921938165306,13.527332509804616,76.19651528842002,113.91388631946116
2024-01-07 23:00:00,23,6,1,1,8.963956833862554,58.15861432874968,3828,0.44080960333979285,12.830241638759023,69.23322843143978,109.90337543723129
2024-01-08 00:00:00,0,0,1,0,4.509223767994259,54.97831086853047,4834,0.0,7.716319515637554,49.87421976158146,100.86968377371645
2024-01-08 01:00:00,1,0,1,0,3.6628985398396803,60.29338168856549,2808,0.0,6.936984521185592,40.40901743906607,99.67163812469894
2024-01-08 02:00:00,2,0,1,0,3.8908441218267606,56.8285456521556,1893,0.0,6.522964186579574,34.052416094522854,97.69573641710441
2024-01-08 03:00:00,3,0,1,0,4.832845524136386,57.95487832811679,4926,0.0,7.771954547629969,48.916807582620905,106.25042479152343
2024-01-08 04:00:00,4,0,1,0,7.345796581171792,55.11175277483183,2944,0.0,9.605563978335427,42.96488739183924,97.62555246139414
2024-01-08 05:00:00,5,0,1,0,9.388208724120684,47.654895312404655,1437,0.0,9.798598991504033,35.602129715511765,93.58508981743215
2024-01-08 06:00:00,6,0,1,0,10.553381598660039,53.13438531764511,2295,0.1,10.465784905844467,50.9637083553032,103.52859225492467
2024-01-08 07:00:00,7,0,1,0,12.94846172358465,47.16798128975922,2303,0.20442095377604128,14.240486448422992,59.71497106340992,96.93282643586996
2024-01-08 08:00:00,8,0,1,0,12.526003783755813,40.057354960670494,1222,0.30705523608201657,14.344876470995503,56.24023055171538,113.51109129682382
2024-01-08 09:00:00,9,0,1,0,16.44260206024737,54.13356496916349,2610,0.4061467458920719,17.63904280463948,76.1145349283648,110.17899473838547
2024-01-08 10:00:00,10,0,1,0,13.800813352446278,43.72189679574124,4734,0.5,16.931412824935656,86.71307154529129,99.41732484396309
2024-01-08 11:00:00,11,0,1,0,20.269967464624578,39.574438970112794,2960,0.5870091432069765,21.233159477808346,88.51112983114945,113.64447563560734
2024-01-08 12:00:00,12,0,1,0,16.251334695530012,47.07602263350912,4942,0.665685424949238,20.115363123210518,100.18588036263556,111.44771650160409
2024-01-08 13:00:00,13,0,1,0,13.115314018612775,49.54981978404235,1508,0.7346826722329881,19.30795841157735,81.43807475347543,121.06558299961645
2024-01-08 14:00:00,14,0,1,0,12.18834202279997,40.612998850586195,4413,0.7928203230275509,19.095705187684793,98.70952498140772,115.15396801700867
2024-01-08 15:00:00,15,0,1,0,14.500478736419108,44.66591962030833,3664,0.8391036260090294,20.2609873441101,100.45995563186229,116.19202539055473
2024-01-08 16:00:00,16,0,1,0,12.053074429348298,40.059985909985286,2065,0.8727406610312547,19.850784000530783,87.94747547934713,115.45359822073803
2024-01-08 17:00:00,17,0,1,0,12.72209621369679,46.675845795134734,2199,0.8931558890990483,20.686875615348548,92.29739819842784,116.384955988254
2024-01-08 18:00:00,18,0,1,0,10.94647524914709,49.00468723120065,2268,0.9,19.09643455296674,85.61157829066107,107.58408954306705
2024-01-08 19:00:00,19,0,1,0,8.560246949173651,53.51232561913348,2276,0.8931558890990484,17.65835810670587,83.98643691520769,115.01716951805447
2024-01-08 20:00:00,20,0,1,0,5.80641256386319,56.66380239318505,2297,0.8727406610312547,17.297126791592547,83.09894350268331,112.43505184468857
2024-01-08 21:00:00,21,0,1,0,3.434771644695533,59.870210056005774,4006,0.8391036260090294,15.954212818560547,86.8333636932603,114.68407702989599
2024-01-08 22:00:00,22,0,1,0,4.776843076943766,59.84846731934418,4405,0.792820323027551,15.335810752554258,85.4984586115945,121.31824272107039
2024-01-08 23:00:00,23,0,1,0,6.883168457201604,53.60554512974486,1603,0.7346826722329881,16.089020877689727,72.25202163398332,122.78744624293395
2024-01-09 00:00:00,0,1,1,0,5.4281874882604075,55.30766447129457,2034,0.0,7.90198430856042,37.39674435617423,101.04555656221092
2024-01-09 01:00:00,1,1,1,0,2.6788933111306834,56.927220165572315,3199,0.0,5.249477432006864,39.20099706700215,96.98673398209507
